GENUS;SPECIES;ORDER;FAMILY;SUBCLASS;GROUP_GINTER;SCM1;SCM2;SCM_average;DUPLICATE;PERIOD;EARLIEST;MAX_DATE;LATEST;MIN_DATE;MID POINT;LAZARUS;COLLECTION;FORMATION;CONTINENT 1;CONTINENT 2;CONTINENT 3;CONTINENT 4;CONTINENT 5;HEMISPHERE;LATITUDE;LONGITUDE;PALAEOLAT;PALAEOLONG;BA_0;BA_1;BA_2;BA_3;BA_4;BA_5;BA_6;SCALE_ONLY;FINSPINE_ONLY;TOOTH_ONLY
Kungurodus;obliquus;Symmoriiformes;Incertae familiae;Holocephali;Cladodontomorphi;0,5;0,5;0,5;Y;Permian;Asselian;298,9;Kungurian;273,95;286,425;N;Chelyabinsk;;Asia;X;X;X;X;N;;;;;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Stemmatias;bicristatus;Symmoriiformes;Incertae familiae;Holocephali;Cladodontomorphi;0,625;0,625;0,625;N;Carboniferous;Tournaisian;358,9;Visean;330,9;345,4;N;Buffington creek;Burlington limestone;North America;X;X;X;X;N;;;;;0;0;1;1;1;1;1;Y;N;N
Stemmatias;bicristatus;Symmoriiformes;Incertae familiae;Holocephali;Cladodontomorphi;0,625;0,625;0,625;Y;Carboniferous;Tournaisian;358,9;Visean;330,9;345,4;N;Warsaw;Keokuk Limestone;North America;X;X;X;X;N;;;;;0;0;1;1;1;1;1;Y;N;N
Stemmatias;bifurcatus;Symmoriiformes;Incertae familiae;Holocephali;Cladodontomorphi;0,625;0,625;0,625;N;Carboniferous;Tournaisian;358,9;Visean;330,9;345,4;N;Buffington creek;Burlington limestone;North America;X;X;X;X;N;;;;;0;0;1;1;1;1;1;Y;N;N
Stemmatias;bifurcatus;Symmoriiformes;Incertae familiae;Holocephali;Cladodontomorphi;0,625;0,625;0,625;Y;Carboniferous;Tournaisian;358,9;Visean;330,9;345,4;N;Warsaw;Keokuk Limestone;North America;X;X;X;X;N;;;;;0;0;1;1;1;1;1;Y;N;N
Stemmatias;cheiriformis;Symmoriiformes;Incertae familiae;Holocephali;Cladodontomorphi;0,625;0,625;0,625;N;Carboniferous;Tournaisian;358,9;Visean;330,9;345,4;N;Buffington creek;Burlington limestone;North America;X;X;X;X;N;;;;;0;0;1;1;1;1;1;Y;N;N
Stemmatias;cheiriformis;Symmoriiformes;Incertae familiae;Holocephali;Cladodontomorphi;0,625;0,625;0,625;Y;Carboniferous;Tournaisian;358,9;Visean;330,9;345,4;N;Warsaw;Keokuk Limestone;North America;X;X;X;X;N;;;;;0;0;1;1;1;1;1;Y;N;N
Stemmatias;compactus;Symmoriiformes;Incertae familiae;Holocephali;Cladodontomorphi;0,625;0,625;0,625;N;Carboniferous;Visean;346,7;Serpukhovian;323,2;334,95;N;Chester;;North America;X;X;X;X;N;;;;;NA;NA;NA;NA;NA;NA;NA;Y;N;N
Stemmatias;simplex;Symmoriiformes;Incertae familiae;Holocephali;Cladodontomorphi;0,625;0,625;0,625;N;Carboniferous;Tournaisian;358,9;Visean;330,9;345,4;N;Buffington creek;Burlington limestone;North America;X;X;X;X;N;;;;;0;0;1;1;1;1;1;Y;N;N
Stemmatias;simplex;Symmoriiformes;Incertae familiae;Holocephali;Cladodontomorphi;0,625;0,625;0,625;Y;Carboniferous;Tournaisian;358,9;Visean;330,9;345,4;N;Warsaw;Keokuk Limestone;North America;X;X;X;X;N;;;;;0;0;1;1;1;1;1;Y;N;N
Stemmatias;sp.;Symmoriiformes;Incertae familiae;Holocephali;Cladodontomorphi;0,625;0,625;0,625;N;Carboniferous;Bashkirian;323,2;Gzhelian;298,9;311,05;N;Fenton;Knowles Ironstone;Europe;X;X;X;X;N;;;;;1;0;0;0;0;0;0;Y;N;N
Stemmatias;sp.;Symmoriiformes;Incertae familiae;Holocephali;Cladodontomorphi;0,625;0,625;0,625;Y;Carboniferous;Bashkirian;323,2;Gzhelian;298,9;311,05;N;Fenton;Coal Measures;Europe;X;X;X;X;N;;;;;1;0;0;0;0;0;0;Y;N;N
Stemmatias;sp.;Symmoriiformes;Incertae familiae;Holocephali;Cladodontomorphi;0,625;0,625;0,625;Y;Carboniferous;Bashkirian;323,2;Gzhelian;298,9;311,05;N;Collyhurst;Coal Measures;Europe;X;X;X;X;N;;;;;1;0;0;0;0;0;0;Y;N;N
Stemmatias;sp.;Symmoriiformes;Incertae familiae;Holocephali;Cladodontomorphi;0,625;0,625;0,625;Y;Carboniferous;Bashkirian;323,2;Gzhelian;298,9;311,05;N;Low Moor;Better bed coal;Europe;X;X;X;X;N;;;;;1;0;0;0;0;0;0;Y;N;N
Stemmatias;symmetricus;Symmoriiformes;Incertae familiae;Holocephali;Cladodontomorphi;0,625;0,625;0,625;N;Carboniferous;Tournaisian;358,9;Visean;330,9;345,4;N;Buffington creek;Burlington limestone;North America;X;X;X;X;N;;;;;0;0;1;1;1;1;1;Y;N;N
Stemmatias;symmetricus;Symmoriiformes;Incertae familiae;Holocephali;Cladodontomorphi;0,625;0,625;0,625;Y;Carboniferous;Tournaisian;358,9;Visean;330,9;345,4;N;Warsaw;Keokuk Limestone;North America;X;X;X;X;N;;;;;0;0;1;1;1;1;1;Y;N;N
Akmonistion;zangerli;Symmoriiformes;Symmoriidae;Holocephali;Cladodontomorphi;32,4;38,3;13,60625;N;Carboniferous;Serpukhovian;330,9;Serpukhovian;323,2;327,05;N;Bearsden;Manse Burn;Europe;X;X;X;X;N;;;;;1;1;1;0;0;0;0;N;N;N
Cobelodus;aculeatus;Symmoriiformes;Symmoriidae;Holocephali;Cladodontomorphi;59,425;84,275;17,328;N;Carboniferous;Moscovian;315,2;Moscovian;307;311,1;Y;Bethel Quarry;Carbondale;North America;X;X;X;X;N;;;;;0;1;0;0;0;1;1;N;N;N
Cobelodus;aculeatus;Symmoriiformes;Symmoriidae;Holocephali;Cladodontomorphi;59,425;84,275;17,328;Y;Carboniferous;Moscovian;315,2;Moscovian;307;311,1;Y;Court Creek;;North America;X;X;X;X;N;;;;;0;1;0;0;0;1;1;N;N;N
Cobelodus;aculeatus;Symmoriiformes;Symmoriidae;Holocephali;Cladodontomorphi;59,425;84,275;17,328;Y;Carboniferous;Moscovian;315,2;Moscovian;307;311,1;Y;Hansen Quarry;Westerville;North America;X;X;X;X;N;;;;;0;1;0;0;0;1;1;N;N;N
Cobelodus;aculeatus;Symmoriiformes;Symmoriidae;Holocephali;Cladodontomorphi;59,425;84,275;17,328;Y;Carboniferous;Moscovian;315,2;Moscovian;307;311,1;Y;Logan Quarry;Staunton;North America;X;X;X;X;N;;;;;0;1;0;0;0;1;1;N;N;N
Cobelodus;aculeatus;Symmoriiformes;Symmoriidae;Holocephali;Cladodontomorphi;59,425;84,275;17,328;Y;Carboniferous;Moscovian;315,2;Moscovian;307;311,1;Y;Hansen Quarry;Dennis;North America;X;X;X;X;N;;;;;0;1;0;0;0;1;1;N;N;N
Cobelodus;aculeatus;Symmoriiformes;Symmoriidae;Holocephali;Cladodontomorphi;59,425;84,275;17,328;Y;Carboniferous;Moscovian;315,2;Moscovian;307;311,1;Y;Fort Calhoun Rock Products Co.;Dennis;North America;X;X;X;X;N;;;;;0;1;0;0;0;1;1;N;N;N
Cobelodus;aculeatus;Symmoriiformes;Symmoriidae;Holocephali;Cladodontomorphi;59,425;84,275;17,328;Y;Carboniferous;Moscovian;315,2;Moscovian;307;311,1;Y;Hesler Quarry;Linton;North America;X;X;X;X;N;;;;;0;1;0;0;0;1;1;N;N;N
Cobelodus;aculeatus;Symmoriiformes;Symmoriidae;Holocephali;Cladodontomorphi;59,425;84,275;17,328;N;Carboniferous;Gzhelian;303,7;Gzhelian;298,9;301,3;Y;Quarry at Weeping Water;Deer Creek;North America;X;X;X;X;N;;;;;0;0;0;0;0;1;1;N;N;N
Orestiacanthus;fergusi;Symmoriiformes;Symmoriidae;Holocephali;Cladodontomorphi;72,7;92,4;33,925;N;Carboniferous;Serpukhovian;330,9;Serpukhovian;323,2;327,05;N;Supercrop Quarry;Heath;North America;X;X;X;X;N;;;;;0;0;1;1;1;0;0;N;N;N
Stethacanthus;altonensis;Symmoriiformes;Symmoriidae;Holocephali;Cladodontomorphi;69,45;84,65;13,4475;N;D - C;Famennian;372,2;Serpukhovian;323,2;347,7;Y;W. Br. Rocky R.;Cleveland Shale;North America;X;X;X;X;N;;;;;1;1;1;1;1;1;1;N;N;N
Stethacanthus;altonensis;Symmoriiformes;Symmoriidae;Holocephali;Cladodontomorphi;69,45;84,65;13,4475;Y;D - C;Famennian;372,2;Serpukhovian;323,2;347,7;Y;Trinker's Creek;Cleveland Shale;North America;X;X;X;X;N;;;;;1;1;1;1;1;1;1;N;N;N
Stethacanthus;altonensis;Symmoriiformes;Symmoriidae;Holocephali;Cladodontomorphi;69,45;84,65;13,4475;Y;D - C;Famennian;372,2;Serpukhovian;323,2;347,7;Y;Berea;Price;North America;X;X;X;X;N;;;;;1;1;1;1;1;1;1;N;N;N
Stethacanthus;altonensis;Symmoriiformes;Symmoriidae;Holocephali;Cladodontomorphi;69,45;84,65;13,4475;Y;D - C;Famennian;372,2;Serpukhovian;323,2;347,7;Y;Berea;Cuyahoga Shale;North America;X;X;X;X;N;;;;;1;1;1;1;1;1;1;N;N;N
Stethacanthus;altonensis;Symmoriiformes;Symmoriidae;Holocephali;Cladodontomorphi;69,45;84,65;13,4475;Y;D - C;Famennian;372,2;Serpukhovian;323,2;347,7;Y;Grindstone City;St. Louis limestone;North America;X;X;X;X;N;;;;;1;1;1;1;1;1;1;N;N;N
Stethacanthus;altonensis;Symmoriiformes;Symmoriidae;Holocephali;Cladodontomorphi;69,45;84,65;13,4475;Y;D - C;Famennian;372,2;Serpukhovian;323,2;347,7;Y;Waverly;Waverly Black Shale;North America;X;X;X;X;N;;;;;1;1;1;1;1;1;1;N;N;N
Stethacanthus;altonensis;Symmoriiformes;Symmoriidae;Holocephali;Cladodontomorphi;69,45;84,65;13,4475;Y;D - C;Famennian;372,2;Serpukhovian;323,2;347,7;Y;Berea;Waverly;North America;X;X;X;X;N;;;;;1;1;1;1;1;1;1;N;N;N
Stethacanthus;altonensis;Symmoriiformes;Symmoriidae;Holocephali;Cladodontomorphi;69,45;84,65;13,4475;Y;D - C;Famennian;372,2;Serpukhovian;323,2;347,7;Y;Fergus County;Heath;North America;X;X;X;X;N;;;;;1;1;1;1;1;1;1;N;N;N
Stethacanthus;altonensis;Symmoriiformes;Symmoriidae;Holocephali;Cladodontomorphi;69,45;84,65;13,4475;N;Carboniferous;Moscovian;315,2;Moscovian;307;311,1;Y;Logan Quarry;Staunton;North America;X;X;X;X;N;;;;;1;1;1;1;1;1;1;N;N;N
Stethacanthus;carinatus;Symmoriiformes;Symmoriidae;Holocephali;Cladodontomorphi;6,8;6,8;6,8;N;Carboniferous;Tournaisian;358,9;Tournaisian;346,7;352,8;N;Berea;Price;North America;X;X;X;X;N;;;;;0;0;0;0;0;1;1;N;Y;N
Stethacanthus;concavus;Symmoriiformes;Symmoriidae;Holocephali;Cladodontomorphi;0,5;0,5;0,5;N;Carboniferous;Gzhelian;303,7;Gzhelian;298,9;301,3;N;Peru;Indian Cave Sandstone;North America;X;X;X;X;N;;;;;1;1;0;0;0;0;0;N;N;Y
Stethacanthus;depressus;Symmoriiformes;Symmoriidae;Holocephali;Cladodontomorphi;6,8;6,8;6,8;N;Devonian;Frasnian;382,7;Famennian;358,9;370,8;N;Crawford Co.;Catskill;North America;X;X;X;X;N;;;;;1;1;1;0;0;0;0;N;Y;N
Stethacanthus;exilis;Symmoriiformes;Symmoriidae;Holocephali;Cladodontomorphi;11,2;11,2;9;N;D - C;Famennian;372,2;Tournaisian;346,7;359,45;N;Knob Lick;Huron Shale;North America;X;X;X;X;N;;;;;1;1;1;1;0;0;0;N;Y;N
Stethacanthus;exilis;Symmoriiformes;Symmoriidae;Holocephali;Cladodontomorphi;11,2;11,2;9;Y;D - C;Famennian;372,2;Tournaisian;346,7;359,45;N;Knob Lick;Waverly;North America;X;X;X;X;N;;;;;1;1;1;1;0;0;0;N;Y;N
Stethacanthus;humilis;Symmoriiformes;Symmoriidae;Holocephali;Cladodontomorphi;11,2;11,2;11,2;N;Carboniferous;Tournaisian;358,9;Tournaisian;346,7;352,8;N;Knob Lick;Waverly;North America;X;X;X;X;N;;;;;1;1;1;0;0;0;0;N;Y;N
Stethacanthus;kentuckianus;Symmoriiformes;Symmoriidae;Holocephali;Cladodontomorphi;6,8;6,8;6,8;N;Devonian;Famennian;372,2;Famennian;358,9;365,55;N;Knob Lick;Huron Shale;North America;X;X;X;X;N;;;;;0;0;1;1;0;0;0;N;Y;N
Stethacanthus;neilsoni;Symmoriiformes;Symmoriidae;Holocephali;Cladodontomorphi;40,125;40,125;40,125;N;Carboniferous;Serpukhovian;330,9;Serpukhovian;323,2;327,05;N;East Kilbride;Manse Burn;Europe;X;X;X;X;N;;;;;1;1;1;0;0;0;0;N;N;N
Stethacanthus;productus;Symmoriiformes;Symmoriidae;Holocephali;Cladodontomorphi;76,325;76,325;28,61666667;N;Carboniferous;Serpukhovian;330,9;Serpukhovian;323,2;327,05;N;Supercrop Quarry;Heath;North America;X;X;X;X;N;;;;;0;0;1;1;1;0;0;N;N;N
Stethacanthus;productus;Symmoriiformes;Symmoriidae;Holocephali;Cladodontomorphi;76,325;76,325;28,61666667;Y;Carboniferous;Serpukhovian;330,9;Serpukhovian;323,2;327,05;N;Blacktail Creek Quarry;Heath;North America;X;X;X;X;N;;;;;0;0;1;1;1;0;0;N;N;N
Stethacanthus;productus;Symmoriiformes;Symmoriidae;Holocephali;Cladodontomorphi;76,325;76,325;28,61666667;Y;Carboniferous;Serpukhovian;330,9;Serpukhovian;323,2;327,05;N;Cox-Lancutis;Heath;North America;X;X;X;X;N;;;;;0;0;1;1;1;0;0;N;N;N
Stethacanthus;sp.;Symmoriiformes;Symmoriidae;Holocephali;Cladodontomorphi;42,025;56,45;3,609722222;N;D - C;Famennian;372,2;Gzhelian;298,9;335,55;N;East of St. Andrews;Calciferous Sandstone Series;Europe;North America;Asia;Africa;Australia and Oceania;N/S;;;;;1;1;1;1;1;1;1;N;N;N
Stethacanthus;sp.;Symmoriiformes;Symmoriidae;Holocephali;Cladodontomorphi;42,025;56,45;3,609722222;Y;D - C;Famennian;372,2;Gzhelian;298,9;335,55;N;Warsaw;;Europe;North America;Asia;Africa;Australia and Oceania;N/S;;;;;1;1;1;1;1;1;1;N;N;N
Stethacanthus;sp.;Symmoriiformes;Symmoriidae;Holocephali;Cladodontomorphi;42,025;56,45;3,609722222;Y;D - C;Famennian;372,2;Gzhelian;298,9;335,55;N;Bristol;Carboniferous Limestone;Europe;North America;Asia;Africa;Australia and Oceania;N/S;;;;;1;1;1;1;1;1;1;N;N;N
Stethacanthus;sp.;Symmoriiformes;Symmoriidae;Holocephali;Cladodontomorphi;42,025;56,45;3,609722222;Y;D - C;Famennian;372,2;Gzhelian;298,9;335,55;N;Hook Point;Carboniferous Limestone;Europe;North America;Asia;Africa;Australia and Oceania;N/S;;;;;1;1;1;1;1;1;1;N;N;N
Stethacanthus;sp.;Symmoriiformes;Symmoriidae;Holocephali;Cladodontomorphi;42,025;56,45;3,609722222;Y;D - C;Famennian;372,2;Gzhelian;298,9;335,55;N;Armagh;Carboniferous Limestone;Europe;North America;Asia;Africa;Australia and Oceania;N/S;;;;;1;1;1;1;1;1;1;N;N;N
Stethacanthus;sp.;Symmoriiformes;Symmoriidae;Holocephali;Cladodontomorphi;42,025;56,45;3,609722222;Y;D - C;Famennian;372,2;Gzhelian;298,9;335,55;N;Cleveland Qd.;Cleveland Shale;Europe;North America;Asia;Africa;Australia and Oceania;N/S;;;;;1;1;1;1;1;1;1;N;N;N
Stethacanthus;sp.;Symmoriiformes;Symmoriidae;Holocephali;Cladodontomorphi;42,025;56,45;3,609722222;Y;D - C;Famennian;372,2;Gzhelian;298,9;335,55;N;Berea;Price;Europe;North America;Asia;Africa;Australia and Oceania;N/S;;;;;1;1;1;1;1;1;1;N;N;N
Stethacanthus;sp.;Symmoriiformes;Symmoriidae;Holocephali;Cladodontomorphi;42,025;56,45;3,609722222;Y;D - C;Famennian;372,2;Gzhelian;298,9;335,55;N;Supercrop Quarry;Heath;Europe;North America;Asia;Africa;Australia and Oceania;N/S;;;;;1;1;1;1;1;1;1;N;N;N
Stethacanthus;sp.;Symmoriiformes;Symmoriidae;Holocephali;Cladodontomorphi;42,025;56,45;3,609722222;Y;D - C;Famennian;372,2;Gzhelian;298,9;335,55;N;Cox-Lancutis;Heath;Europe;North America;Asia;Africa;Australia and Oceania;N/S;;;;;1;1;1;1;1;1;1;N;N;N
Stethacanthus;sp.;Symmoriiformes;Symmoriidae;Holocephali;Cladodontomorphi;42,025;56,45;3,609722222;Y;D - C;Famennian;372,2;Gzhelian;298,9;335,55;N;Berea;Berea Shale;Europe;North America;Asia;Africa;Australia and Oceania;N/S;;;;;1;1;1;1;1;1;1;N;N;N
Stethacanthus;sp.;Symmoriiformes;Symmoriidae;Holocephali;Cladodontomorphi;42,025;56,45;3,609722222;Y;D - C;Famennian;372,2;Gzhelian;298,9;335,55;N;Mineral Pt.;;Europe;North America;Asia;Africa;Australia and Oceania;N/S;;;;;1;1;1;1;1;1;1;N;N;N
Stethacanthus;sp.;Symmoriiformes;Symmoriidae;Holocephali;Cladodontomorphi;42,025;56,45;3,609722222;Y;D - C;Famennian;372,2;Gzhelian;298,9;335,55;N;Peru;Indian Cave Sandstone;Europe;North America;Asia;Africa;Australia and Oceania;N/S;;;;;1;1;1;1;1;1;1;N;N;N
Stethacanthus;sp.;Symmoriiformes;Symmoriidae;Holocephali;Cladodontomorphi;42,025;56,45;3,609722222;Y;D - C;Famennian;372,2;Gzhelian;298,9;335,55;N;Granville Homestead;Malchi;Europe;North America;Asia;Africa;Australia and Oceania;N/S;;;;;1;1;1;1;1;1;1;N;N;N
Stethacanthus;sp.;Symmoriiformes;Symmoriidae;Holocephali;Cladodontomorphi;42,025;56,45;3,609722222;Y;D - C;Famennian;372,2;Gzhelian;298,9;335,55;N;Muhua;;Europe;North America;Asia;Africa;Australia and Oceania;N/S;;;;;1;1;1;1;1;1;1;N;N;N
Stethacanthus;sp.;Symmoriiformes;Symmoriidae;Holocephali;Cladodontomorphi;42,025;56,45;3,609722222;Y;D - C;Famennian;372,2;Gzhelian;298,9;335,55;N;Buckhorn Asphalt Quarry;;Europe;North America;Asia;Africa;Australia and Oceania;N/S;;;;;1;1;1;1;1;1;1;N;N;N
Stethacanthus;sp.;Symmoriiformes;Symmoriidae;Holocephali;Cladodontomorphi;42,025;56,45;3,609722222;Y;D - C;Famennian;372,2;Gzhelian;298,9;335,55;N;sample TN-2;Gonioclymenia limestone;Europe;North America;Asia;Africa;Australia and Oceania;N/S;;;;;1;1;1;1;1;1;1;N;N;N
Stethacanthus;sp.;Symmoriiformes;Symmoriidae;Holocephali;Cladodontomorphi;42,025;56,45;3,609722222;Y;D - C;Famennian;372,2;Gzhelian;298,9;335,55;N;Mighan;;Europe;North America;Asia;Africa;Australia and Oceania;N/S;;;;;1;1;1;1;1;1;1;N;N;N
Stethacanthus;sp.;Symmoriiformes;Symmoriidae;Holocephali;Cladodontomorphi;42,025;56,45;3,609722222;Y;D - C;Famennian;372,2;Gzhelian;298,9;335,55;N;Chernyshev Ridge;marginifera Zone;Europe;North America;Asia;Africa;Australia and Oceania;N/S;;;;;1;1;1;1;1;1;1;N;N;N
Stethacanthus;sp.;Symmoriiformes;Symmoriidae;Holocephali;Cladodontomorphi;42,025;56,45;3,609722222;Y;D - C;Famennian;372,2;Gzhelian;298,9;335,55;N;Chester;Okaw;Europe;North America;Asia;Africa;Australia and Oceania;N/S;;;;;1;1;1;1;1;1;1;N;N;N
Symmorium;reniforme;Symmoriiformes;Symmoriidae;Holocephali;Cladodontomorphi;66;72,5;12,64166667;N;Carboniferous;Moscovian;315,2;Gzhelian;298,9;307,05;N;Logan Quarry;Staunton;Europe;North America;X;X;X;N;;;;;0;1;0;0;0;0;0;N;N;N
Symmorium;reniforme;Symmoriiformes;Symmoriidae;Holocephali;Cladodontomorphi;66;72,5;12,64166667;Y;Carboniferous;Moscovian;315,2;Gzhelian;298,9;307,05;N;Hesler Quarry;Linton;Europe;North America;X;X;X;N;;;;;0;1;0;0;0;0;0;N;N;N
Symmorium;reniforme;Symmoriiformes;Symmoriidae;Holocephali;Cladodontomorphi;66;72,5;12,64166667;Y;Carboniferous;Moscovian;315,2;Gzhelian;298,9;307,05;N;Clay City Pipe Co.;Linton;Europe;North America;X;X;X;N;;;;;0;1;0;0;0;0;0;N;N;N
Symmorium;reniforme;Symmoriiformes;Symmoriidae;Holocephali;Cladodontomorphi;66;72,5;12,64166667;Y;Carboniferous;Moscovian;315,2;Gzhelian;298,9;307,05;N;Court Creek;;Europe;North America;X;X;X;N;;;;;0;1;0;0;0;0;0;N;N;N
Symmorium;reniforme;Symmoriiformes;Symmoriidae;Holocephali;Cladodontomorphi;66;72,5;12,64166667;Y;Carboniferous;Moscovian;315,2;Gzhelian;298,9;307,05;N;Dee Hollow;Linton;Europe;North America;X;X;X;N;;;;;0;1;0;0;0;0;0;N;N;N
Symmorium;reniforme;Symmoriiformes;Symmoriidae;Holocephali;Cladodontomorphi;66;72,5;12,64166667;Y;Carboniferous;Moscovian;315,2;Gzhelian;298,9;307,05;N;Chinook Mine;Linton;Europe;North America;X;X;X;N;;;;;0;1;0;0;0;0;0;N;N;N
Symmorium;reniforme;Symmoriiformes;Symmoriidae;Holocephali;Cladodontomorphi;66;72,5;12,64166667;Y;Carboniferous;Moscovian;315,2;Gzhelian;298,9;307,05;N;Kinney Brick Company Quarry;Wild Cow;Europe;North America;X;X;X;N;;;;;0;1;0;0;0;0;0;N;N;N
Symmorium;sp.;Symmoriiformes;Symmoriidae;Holocephali;Cladodontomorphi;0,5;0,5;0,5;N;D - C;Famennian;372,2;Tournaisian;346,7;359,45;Y;Sikaza;S. duplicata Zone;Asia;X;X;X;X;N;;;;;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Symmorium;sp.;Symmoriiformes;Symmoriidae;Holocephali;Cladodontomorphi;0,5;0,5;0,5;Y;D - C;Famennian;372,2;Tournaisian;346,7;359,45;Y;Chernyshev Ridge;marginifera Zone;Asia;X;X;X;X;N;;;;;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Symmorium;sp.;Symmoriiformes;Symmoriidae;Holocephali;Cladodontomorphi;0,5;0,5;0,5;Y;D - C;Famennian;372,2;Tournaisian;346,7;359,45;Y;Sikaza;S. sulcata Zone;Asia;X;X;X;X;N;;;;;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Symmorium;sp.;Symmoriiformes;Symmoriidae;Holocephali;Cladodontomorphi;0,5;0,5;0,5;Y;D - C;Famennian;372,2;Tournaisian;346,7;359,45;Y;Mae Sariang;;Asia;X;X;X;X;N;;;;;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Symmorium;sp.;Symmoriiformes;Symmoriidae;Holocephali;Cladodontomorphi;0,5;0,5;0,5;Y;D - C;Famennian;372,2;Tournaisian;346,7;359,45;Y;Popovskiy;S. sulcata-S. duplicata conodont Zones;Asia;X;X;X;X;N;;;;;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Symmorium;sp.;Symmoriiformes;Symmoriidae;Holocephali;Cladodontomorphi;0,5;0,5;0,5;N;Permian;Roadian;272,95;Capitanian;259,1;266,025;Y;Kinshozan;Akasaka Limestone;Asia;X;X;X;X;N;;;;;0;1;1;1;1;0;0;N;N;Y
Synechodus;antiquus;Synechodontiformes;Palaeospinacidae;;Euselachii;0,5;0,5;0,5;N;Permian;Sakmarian;293,52;Artinskian;283,5;288,51;N;section 1629;;Asia;X;X;X;X;N;;;;;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Synechodus;antiquus;Synechodontiformes;Palaeospinacidae;;Euselachii;0,5;0,5;0,5;Y;Permian;Sakmarian;293,52;Artinskian;283,5;288,51;N;section 962;;Asia;X;X;X;X;N;;;;;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Dicentrodus;bicuspidatus;Xenacanthiformes;Diplodoselachidae;Elasmobranchii;Xenacanthimorpha;8,8;14,25;2,278571429;N;Carboniferous;Serpukhovian;330,9;Serpukhovian;323,2;327,05;N;Cowdenbeath;Bone Bed above little splint coal;Europe;X;X;X;X;N;;;;;1;0;0;0;0;0;0;N;N;N
Dicentrodus;bicuspidatus;Xenacanthiformes;Diplodoselachidae;Elasmobranchii;Xenacanthimorpha;8,8;14,25;2,278571429;Y;Carboniferous;Serpukhovian;330,9;Serpukhovian;323,2;327,05;N;Burghlee Pit;Blackband Ironstone;Europe;X;X;X;X;N;;;;;1;0;0;0;0;0;0;N;N;N
Dicentrodus;bicuspidatus;Xenacanthiformes;Diplodoselachidae;Elasmobranchii;Xenacanthimorpha;8,8;14,25;2,278571429;Y;Carboniferous;Serpukhovian;330,9;Serpukhovian;323,2;327,05;N;Cowdenbeath;Cowdenbeath bone bed;Europe;X;X;X;X;N;;;;;1;0;0;0;0;0;0;N;N;N
Dicentrodus;bicuspidatus;Xenacanthiformes;Diplodoselachidae;Elasmobranchii;Xenacanthimorpha;8,8;14,25;2,278571429;Y;Carboniferous;Serpukhovian;330,9;Serpukhovian;323,2;327,05;N;Borough Lee;Carboniferous Limestone;Europe;X;X;X;X;N;;;;;1;0;0;0;0;0;0;N;N;N
Dicentrodus;bicuspidatus;Xenacanthiformes;Diplodoselachidae;Elasmobranchii;Xenacanthimorpha;8,8;14,25;2,278571429;Y;Carboniferous;Serpukhovian;330,9;Serpukhovian;323,2;327,05;N;Loanhead;Carboniferous Limestone;Europe;X;X;X;X;N;;;;;1;0;0;0;0;0;0;N;N;N
Diplodoselache;parvulus;Xenacanthiformes;Diplodoselachidae;Elasmobranchii;Xenacanthimorpha;0,5;0,5;0,5;N;Carboniferous;Tournaisian;358,9;Gzhelian;298,9;329,4;N;Loanhead;Carboniferous Limestone;Europe;X;X;X;X;N;;;;;1;0;0;0;0;0;0;N;N;Y
Diplodoselache;parvulus;Xenacanthiformes;Diplodoselachidae;Elasmobranchii;Xenacanthimorpha;0,5;0,5;0,5;Y;Carboniferous;Tournaisian;358,9;Gzhelian;298,9;329,4;N;Burghlee;Carboniferous Limestone;Europe;X;X;X;X;N;;;;;1;0;0;0;0;0;0;N;N;Y
Diplodoselache;parvulus;Xenacanthiformes;Diplodoselachidae;Elasmobranchii;Xenacanthimorpha;0,5;0,5;0,5;Y;Carboniferous;Tournaisian;358,9;Gzhelian;298,9;329,4;N;Edinburgh;Edge Coal series;Europe;X;X;X;X;N;;;;;1;0;0;0;0;0;0;N;N;Y
Diplodoselache;woodi;Xenacanthiformes;Diplodoselachidae;Elasmobranchii;Xenacanthimorpha;52,725;70,575;17,27708333;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Wardie 'B';Wardie Shales;Europe;X;X;X;X;N;;;;;1;1;1;0;0;0;0;N;N;N
Diplodoselache;woodi;Xenacanthiformes;Diplodoselachidae;Elasmobranchii;Xenacanthimorpha;52,725;70,575;17,27708333;Y;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Pentland Oil Works;Dunnet Shale;Europe;X;X;X;X;N;;;;;1;1;1;0;0;0;0;N;N;N
Diplodoselache;woodi;Xenacanthiformes;Diplodoselachidae;Elasmobranchii;Xenacanthimorpha;52,725;70,575;17,27708333;Y;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Clovenstone Road;Wardie Shales;Europe;X;X;X;X;N;;;;;1;1;1;0;0;0;0;N;N;N
